de	Remscheid	118230	51.183333	7.2
de	Cottbus	115246	51.766667	14.333333
de	Reutlingen	113625	48.483333	9.216667
de	Fürth	112959	49.466667	10.966667
de	Salzgitter	111622	52.083333	10.333333
de	Moers	109167	51.45	6.65
de	Siegen	108228	50.866667	8.033333
de	Koblenz	108146	50.35	7.6
de	Bergisch Gladbach	106611	50.983333	7.133333
de	Gera	104463	50.866667	12.083333
de	Hildesheim	102958	52.15	9.966667
de	Erlangen	102781	49.589722	11.003889
de	Witten	101122	51.433333	7.333333
de	Trier	100649	49.75	6.633333
de	Zwickau	99343	50.733333	12.5
de	Jena	99269	50.933333	11.583333
de	Kaiserslautern	98947	49.45	7.75
de	Iserlohn	98190	51.366667	7.7
de	Gütersloh	96332	51.9	8.383333
de	Schwerin	96329	53.633333	11.383333
de	Düren	92956	50.8	6.483333
de	Esslingen	92710	48.75	9.3
de	Ratingen	92306	51.3	6.85
de	Lünen	91912	51.616667	7.516667
de	Marl	91262	51.65	7.083333
de	Hanau	89938	50.133333	8.916667
de	Velbert	88876	51.333333	7.05
de	Ludwigsburg	87855	48.9	9.183333
de	Flensburg	85158	54.783333	9.433333
de	Wilhelmshaven	84209	53.516667	8.133333
de	Tübingen	83815	48.533333	9.05
de	Minden	83402	52.283333	8.916667
de	Villingen-Schwenningen	82286	48.066667	8.45
de	Worms	82104	49.635556	8.359722
de	Konstanz	81951	47.666667	9.183333
de	Dorsten	80180	51.666667	6.966667
de	Lüdenscheid	80045	51.216667	7.616667
de	Neumünster	79429	54.066667	9.983333
de	Marburg	79300	50.816667	8.766667
de	Castrop-Rauxel	78587	51.55	7.316667
de	Arnsberg	77415	51.383333	8.083333
de	Gladbeck	77264	51.566667	6.983333
de	Viersen	76771	51.25	6.383333
de	Dessau	76628	51.833333	12.25
de	Rheine	76474	52.283333	7.45
de	Delmenhorst	75740	53.05	8.616667
de	Troisdorf	75641	50.816667	7.166667
de	Brandenburg	75507	52.416667	12.55
de	Detmold	74853	51.933333	8.883333
de	Bayreuth	74840	49.948056	11.578333
de	Bocholt	73872	51.833333	6.6
de	Lüneburg	73252	53.25	10.4
de	Norderstedt	72011	53.7	10.016667
de	Dinslaken	71632	51.566667	6.733333
de	Celle	71106	52.616667	10.083333
de	Bamberg	70471	49.866667	10.866667
de	Plauen	69378	50.5	12.133333
de	Aschaffenburg	69248	49.973889	9.149167
de	Unna	69138	51.533333	7.683333
de	Lippstadt	67638	51.666667	8.35
de	Aalen	67593	48.833333	10.1
de	Neubrandenburg	67393	53.566667	13.266667
de	Neuwied	66901	50.433333	7.466667
de	Herford	65834	52.133333	8.683333
de	Herten	65367	51.6	7.133333
de	Weimar	65113	50.983333	11.316667
de	Grevenbroich	64851	51.083333	6.583333
de	Kerpen	64729	50.866667	6.7
de	Frankfurt	64399	52.35	14.55
de	Dormagen	64129	51.1	6.833333
de	Bergheim	64082	50.966667	6.65
de	Fulda	63851	50.55	9.666667
de	Garbsen	63354	52.416667	9.6
de	Kempten	61800	47.716667	10.316667
de	Wesel	61768	51.666667	6.616667
de	Sindelfingen	61686	48.7	9.016667
de	Schwäbisch Gmünd	61379	48.8	9.783333
de	Landshut	61131	48.533333	12.15
de	Rosenheim	60768	47.85	12.133333
de	Rüsselsheim	59911	49.9925	8.435
de	Hameln	59349	52.1	9.35
de	Offenburg	59109	48.483333	7.933333
de	Menden	58939	51.433333	7.8
de	Stolberg	58900	50.766667	6.233333
de	Langenfeld	58803	51.1	6.95
de	Hattingen	58076	51.4	7.166667
de	Göppingen	58021	48.7	9.666667
de	Friedrichshafen	58005	47.65	9.483333
de	Stralsund	57959	54.3	13.1
de	Görlitz	57097	51.166667	15
de	Hilden	57036	51.166667	6.933333
de	Sankt Augustin	56258	50.766667	7.183333
de	Eschweiler	55888	50.816667	6.283333
de	Bad Salzuflen	55348	52.083333	8.766667
de	Hürth	55217	50.866667	6.866667
de	Ahlen	55112	51.75	7.916667
de	Meerbusch	55053	51.283333	6.666667
de	Wolfenbüttel	54911	52.166667	10.55
de	Euskirchen	54855	50.666667	6.783333
de	Baden-Baden	54802	48.75	8.25
de	Schweinfurt	54801	50.05	10.233333
de	Pulheim	54209	51	6.8
de	Waiblingen	53515	48.833333	9.3
de	Gummersbach	53244	51.033333	7.55
de	Nordhorn	52906	52.433333	7.083333
de	Cuxhaven	52873	53.883333	8.7
de	Wetzlar	52869	50.55	8.5
de	Bergkamen	52670	51.633333	7.633333
de	Willich	52100	51.266667	6.55
de	Greifswald	51935	54.1	13.383333
de	Bad Homburg	51923	50.216667	8.616667
de	Neu-Ulm	51654	48.4	10.016667
de	Emden	51639	53.366667	7.216667
de	Erftstadt	51606	50.816667	6.766667
de	Lingen	51577	52.516667	7.316667
de	Ibbenbüren	51305	52.266667	7.733333
de	Passau	51091	48.583333	13.483333
de	Schwerte	50757	51.45	7.566667
de	Heidenheim	50684	48.683333	10.15
de	Neunkirchen	50432	49.35	7.183333
de	Langenhagen	49958	52.45	9.75
de	Peine	49776	52.316667	10.233333
de	Bad Oeynhausen	49698	52.2	8.8
de	Cleves	49448	51.783333	6.15
de	Hof	49353	50.316667	11.916667
de	Bornheim	49126	50.766667	7
de	Elmshorn	48744	53.75	9.65
de	Soest	48720	51.583333	8.116667
de	Rastatt	48452	48.85	8.2
de	Ravensburg	48441	47.783333	9.616667
de	Frechen	48198	50.916667	6.816667
de	Erkrath	47908	51.216667	6.9
de	Dülmen	47899	51.833333	7.3
de	Lörrach	47666	47.616288	7.664842
de	Frankenthal	47523	49.537222	8.355
de	Herzogenrath	47425	50.866667	6.1
de	Gotha	47214	50.95	10.716667
de	Albstadt	47064	48.25	9.016667
de	Böblingen	46830	48.683333	9.016667
de	Melle	46745	52.2	8.35
de	Alsdorf	46558	50.883333	6.166667
de	Singen	46386	47.766667	8.833333
de	Rheda-Wiedenbrück	46378	51.833333	8.316667
de	Leonberg	46276	48.8	9.016667
de	Kamen	46076	51.6	7.666667
de	Gronau	46061	52.2	7.033333
de	Hennef	45829	50.783333	7.283333
de	Neustadt	45661	52.5	9.466667
de	Wismar	45432	53.9	11.466667
de	Stade	45419	53.6	9.483333
de	Bünde	45389	52.2	8.583333
de	Homburg	45010	49.316667	7.333333
de	Amberg	44873	49.441389	11.862222
de	Brühl	44588	50.833333	6.9
de	Straubing	44504	48.883333	12.566667
de	Lehrte	44495	52.383333	9.966667
de	Erkelenz	44479	51.083333	6.316667
de	Eisenach	44399	50.983333	10.316667
de	Fellbach	44142	48.8	9.283333
de	Monheim	43905	51.083333	6.883333
de	Rodgau	43760	50.016667	8.833333
de	Nordhausen	43709	51.516667	10.8
de	Lahr	43676	48.35	7.866667
de	Bruchsal	43615	49.128056	8.583611
de	Filderstadt	43580	48.666667	9.216667
de	Pirmasens	43539	49.2	7.6
de	Goslar	43461	51.9	10.433333
de	Kaufbeuren	43454	47.883333	10.616667
de	Bad Kreuznach	43317	49.833333	7.866667
de	Oranienburg	43275	52.75	13.233333
de	Suhl	43269	50.6	10.7
de	Hoyerswerda	43267	51.433333	14.25
de	Weinheim	43217	49.548333	8.666111
de	Freiberg	43160	50.916667	13.366667
de	Rottenburg	43117	48.466667	8.933333
de	Nettetal	42959	51.316667	6.283333
de	Oberursel	42880	50.2	8.583333
de	Kaarst	42876	51.233333	6.616667
de	Gifhorn	42699	52.483333	10.55
de	Coburg	42413	50.25	10.966667
de	Heinsberg	42409	51.066667	6.083333
de	Weiden	42387	49.6775	12.156667
de	Freising	42322	48.4	11.733333
de	Wunstorf	42145	52.433333	9.416667
de	Lemgo	42036	52.033333	8.9
de	Landau	42031	49.2075	8.113333
de	Bietigheim-Bissingen	41979	48.966667	9.133333
de	Löhne	41805	52.183333	8.666667
de	Völklingen	41799	49.25	6.85
de	Bautzen	41606	51.183333	14.433333
de	Seevetal	41557	53.4	9.966667
de	Eberswalde	41384	52.833333	13.833333
de	Königswinter	41248	50.683333	7.183333
de	Memmingen	41210	47.983333	10.166667
de	Borken	41179	51.85	6.866667
de	Dreieich	41054	50	8.7
de	Nürtingen	41002	48.633333	9.35
de	Aurich	40987	53.466667	7.483333
de	Ansbach	40822	49.3	10.583333
de	Pinneberg	40679	53.65	9.8
de	Laatzen	40245	52.316667	9.8
de	Kirchheim	40144	48.65	9.45
de	Schwedt	40005	53.066667	14.3
de	Kamp-Lintfort	39949	51.5	6.533333
de	Schorndorf	39919	48.8	9.533333
de	Dachau	39815	48.266667	11.433333
de	Hückelhoven	39765	51.05	6.216667
de	Pirna	39701	50.966667	13.933333
de	Ettlingen	39635	48.95	8.4
de	Bensheim	39450	49.680278	8.616111
de	Halberstadt	39391	51.9	11.05
de	Mettmann	39371	51.25	6.966667
de	Hemer	39288	51.383333	7.766667
de	Warendorf	39281	51.95	7.983333
de	Voerde	39052	51.6	6.683333
de	Ahaus	38932	52.066667	7
de	Schwabach	38921	49.329167	11.025556
de	Siegburg	38818	50.8	7.2
de	Freital	38815	51.016667	13.65
de	Maintal	38656	50.15	8.833333
de	Sankt Ingbert	38654	49.283333	7.116667
de	Hofheim	38482	50.083333	8.45
de	Altenburg	38338	50.983333	12.45
de	Buxtehude	38236	53.45	9.7
de	Haltern	38212	51.733333	7.183333
de	Falkensee	37916	52.566667	13.083333
de	Beckum	37914	51.75	8.033333
de	Saarlouis	37663	49.316667	6.75
de	Würselen	37594	50.816667	6.133333
de	Stendal	37402	52.6	11.85
de	Leinfelden-Echterdingen	37210	48.7	9.15
de	Datteln	37130	51.666667	7.383333
de	Wermelskirchen	36952	51.15	7.216667
de	Coesfeld	36929	51.933333	7.15
de	Germering	36905	48.133333	11.366667
de	Riesa	36788	51.3	13.3
de	Lage	36709	51.983333	8.8
de	Schwäbisch Hall	36590	49.105833	9.734167
de	Kempen	36506	51.366667	6.416667
de	Backnang	36477	48.95	9.433333
de	Niederkassel	36426	50.816667	7.033333
de	Porta Westfalica	36419	52.216667	8.933333
de	Wesseling	36296	50.833333	6.983333
de	Mühlhausen	36287	51.216667	10.45
de	Zweibrücken	35970	49.25	7.366667
de	Eisenhüttenstadt	35839	52.15	14.65
de	Langen	35755	49.993333	8.672778
de	Sinsheim	35740	49.255278	8.877222
de	Greven	35732	52.1	7.616667
de	Emsdetten	35383	52.183333	7.533333
de	Tuttlingen	35133	47.983333	8.816667
de	Uelzen	35096	52.966667	10.566667
de	Jülich	34888	50.933333	6.366667
de	Papenburg	34715	53.066667	7.4
de	Balingen	34680	48.283333	8.85
de	Wernigerode	34674	51.833333	10.783333
de	Kehl	34493	48.583333	7.816667
de	Steinfurt	34478	52.15	7.35
de	Merseburg	34440	51.366667	12
de	Schönebeck	34358	52.016667	11.75
de	Barsinghausen	34322	52.3	9.45
de	Geldern	34291	51.516667	6.333333
de	Meppen	34205	52.683333	7.316667
de	Fürstenfeldbruck	34194	48.183333	11.25
de	Mörfelden-Walldorf	34194	49.994722	8.583611
de	Ostfildern	34162	48.716667	9.266667
de	Leer	34081	53.233333	7.433333
de	Goch	34045	51.666667	6.166667
de	Limburg	33955	50.383333	8.05
de	Königs Wusterhausen	33872	52.283333	13.616667
de	Korschenbroich	33588	51.183333	6.516667
de	Bernau	33481	52.666667	13.583333
de	Itzehoe	33415	53.916667	9.516667
de	Seelze	33224	52.4	9.6
de	Fürstenwalde	33199	52.366667	14.066667
de	Stuhr	33110	53.033333	8.75
de	Gevelsberg	32978	51.316667	7.333333
de	Dietzenbach	32975	50.016667	8.783333
de	Höxter	32962	51.766667	9.383333
de	Georgsmarienhütte	32945	52.2	8.05
de	Viernheim	32921	49.541667	8.578611
de	Idar-Oberstein	32876	49.7	7.3
de	Bernburg	32859	51.8	11.733333
de	Radebeul	32698	51.1	13.65
de	Crailsheim	32666	49.15	10.083333
de	Wedel	32619	53.583333	9.716667
de	Meschede	32593	51.35	8.283333
de	Rheinfelden	32538	47.566667	7.8
de	Nienburg	32512	52.633333	9.216667
de	Biberach	32501	48.1	9.8
de	Ennepetal	32426	51.3	7.35
de	Erding	32377	48.3	11.933333
de	Werl	32304	51.55	7.916667
de	Rheinberg	32178	51.55	6.6
de	Neuruppin	32173	52.933333	12.8
de	Lampertheim	31873	49.601944	8.471944
de	Lohmar	31802	50.833333	7.216667
de	Kreuztal	31720	50.966667	7.983333
de	Osterholz-Scharmbeck	31469	53.233333	8.8
de	Herrenberg	31401	48.6	8.866667
de	Ganderkesee	31262	53.033333	8.533333
de	Deggendorf	31146	48.833333	12.966667
de	Merzig	31141	49.45	6.633333
de	Cloppenburg	31030	52.85	8.033333
de	Bad Vilbel	30933	50.183333	8.75
de	Güstrow	30869	53.8	12.166667
de	Forchheim	30838	49.723056	11.066944
de	Ahrensburg	30797	53.683333	10.25
de	Kornwestheim	30756	48.866667	9.183333
de	Northeim	30751	51.7	10
de	Delbrück	30699	51.766667	8.566667
de	Bad Hersfeld	30630	50.866667	9.7
de	Tönisvorst	30579	51.316667	6.45
de	Oer-Erkenschwick	30474	51.633333	7.25
de	Schwelm	30470	51.283333	7.283333
de	Radolfzell	30385	47.733333	8.966667
de	Bad Nauheim	30369	50.366667	8.75
de	Burgdorf	30288	52.45	10.016667
de	Springe	30284	52.216667	9.55
de	Vechta	30178	52.716667	8.283333
de	Waltrop	30150	51.633333	7.4
de	Achim	30117	53.033333	9.016667
de	Naumburg	30040	51.15	11.816667
de	Wegberg	29931	51.15	6.266667
de	Geesthacht	29853	53.433333	10.366667
de	Gaggenau	29800	48.8	8.333333
de	Emmerich	29753	51.833333	6.25
de	Sundern	29648	51.333333	8
de	Oelde	29608	51.816667	8.15
de	Zeitz	29582	51.05	12.15
de	Friedberg	29581	48.35	10.983333
de	Taunusstein	29461	50.15	8.15
de	Bühl	29434	48.7	8.15
de	Haan	29369	51.2	7
de	Wetter	29328	51.383333	7.4
de	Vaihingen	29284	48.933333	8.966667
de	Andernach	29089	50.433333	7.4
de	Warstein	29029	51.45	8.366667
de	Rendsburg	28814	54.3	9.666667
de	Senftenberg	28812	51.516667	14.016667
de	Bretten	28774	49.039167	8.702778
de	Bramsche	28773	52.4	7.983333
de	Köthen	28700	51.75	11.966667
de	Rietberg	28683	51.783333	8.433333
de	Burg	28602	52.266667	11.85
de	Geilenkirchen	28587	50.966667	6.116667
de	Spremberg	28444	51.55	14.366667
de	Baunatal	28338	51.25	9.416667
de	Heiligenhaus	28312	51.316667	6.966667
de	Plettenberg	28247	51.216667	7.883333
de	Winnenden	28230	48.883333	9.4
de	Einbeck	28179	51.816667	9.866667
de	Friedberg	28164	50.35	8.766667
de	Saalfeld	28152	50.65	11.366667
de	Kevelaer	28148	51.583333	6.25
de	Lennestadt	28142	51.116667	8.066667
de	Schwandorf	28124	49.326389	12.109722
de	Rinteln	28048	52.183333	9.083333
de	Bad Neuenahr-Ahrweiler	27972	50.55	7.1
de	Baesweiler	27865	50.9	6.183333
de	Nordenham	27783	53.5	8.483333
de	Hamminkeln	27755	51.733333	6.583333
de	Selm	27596	51.7	7.466667
de	Mechernich	27551	50.6	6.65
de	Leichlingen	27532	51.116667	7.016667
de	Neckarsulm	27530	49.192778	9.226111
de	Ilmenau	27471	50.683333	10.9
de	Rösrath	27353	50.9	7.2
de	Kulmbach	27346	50.1	11.45
de	Leimen	27323	49.351111	8.689444
de	Brilon	27186	51.4	8.583333
de	Sankt Wendel	27162	49.466667	7.166667
de	Petershagen	27148	52.383333	8.966667
de	Lübbecke	27131	52.3	8.616667
de	Overath	27073	50.95	7.3
de	Rathenow	27058	52.6	12.333333
de	Strausberg	26835	52.583333	13.883333
de	Kelkheim	26823	50.133333	8.45
de	Emmendingen	26820	48.133333	7.85
de	Wiehl	26784	50.95	7.533333
de	Mühlheim	26753	50.116667	8.833333
de	Limbach-Oberfrohna	26721	50.866667	12.75
de	Espelkamp	26684	52.383333	8.616667
de	Mühlacker	26674	48.95	8.833333
de	Wiesloch	26642	49.297778	8.701389
de	Bad Zwischenahn	26641	53.183333	8
de	Landsberg	26624	48.05	10.866667
de	Hennigsdorf	26498	52.633333	13.2
de	Verden	26364	52.916667	9.233333
de	Garmisch-Partenkirchen	26346	47.5	11.1
de	Horb	26287	48.433333	8.683333
de	Glauchau	26260	50.816667	12.533333
de	Schmallenberg	26218	51.15	8.3
de	Rheinbach	26195	50.633333	6.95
de	Lauf	26181	49.510278	11.2775
de	Ehingen	26154	48.283333	9.733333
de	Sprockhövel	26125	51.35	7.25
de	Henstedt-Ulzburg	26062	53.783333	10
de	Arnstadt	25995	50.833333	10.95
de	Ãœbach-Palenberg	25957	50.933333	6.116667
de	Herdecke	25954	51.4	7.433333
de	Olpe	25939	51.033333	7.85
de	Werder	25913	52.383333	12.95
de	Butzbach	25804	50.433333	8.683333
de	Rottweil	25783	48.166667	8.616667
de	Rudolstadt	25773	50.716667	11.333333
de	Helmstedt	25686	52.233333	11
de	Hannoversch Münden	25612	51.416667	9.683333
de	Heppenheim	25580	49.640833	8.637222
de	Hattersheim	25544	50.066667	8.466667
de	Zittau	25527	50.9	14.833333
de	Meckenheim	25491	50.633333	7.016667
de	Mosbach	25474	49.353889	9.142778
de	Griesheim	25432	49.862778	8.575278
de	Auerbach	25430	50.516667	12.4
de	Ellwangen	25396	48.966667	10.133333
de	Reinbek	25357	53.516667	10.25
de	Lohne	25332	52.666667	8.233333
de	Varel	25303	53.4	8.133333
de	Ingelheim	25296	49.980556	8.073611
de	Zirndorf	25237	49.45	10.95
de	Bedburg	25224	51	6.583333
de	Netphen	25187	50.916667	8.1
de	Delitzsch	25160	51.533333	12.35
de	Pfungstadt	25151	49.806389	8.606944
de	Wolfen	25144	51.666667	12.283333
de	Attendorn	25014	51.116667	7.9
de	Roth	24959	49.245	11.091111
de	Waldkraiburg	24939	48.216667	12.4
de	Wertheim	24920	49.7575	9.509444
de	Friedrichsdorf	24897	50.266667	8.65
de	Bingen	24844	49.966667	7.9
de	Ludwigsfelde	24823	52.3	13.266667
de	Dillenburg	24772	50.733333	8.283333
de	Norden	24686	53.6	7.2
de	Korbach	24657	51.283333	8.866667
de	Aschersleben	24569	51.75	11.466667
de	Verl	24532	51.883333	8.516667
de	Olching	24526	48.2	11.333333
de	Weiterstadt	24499	49.907778	8.595278
de	Walsrode	24439	52.866667	9.6
de	Warburg	24399	51.5	9.166667
de	Freudenstadt	24384	48.433333	8.416667
de	Apolda	24380	51.016667	11.5
de	Salzkotten	24369	51.666667	8.6
de	Sonneberg	24351	50.35	11.166667
de	Werdau	24299	50.733333	12.383333
de	Radevormwald	24298	51.2	7.35
de	Obertshausen	24280	50.083333	8.85
de	Wallenhorst	24279	52.35	8.016667
de	Achern	24272	48.633333	8.066667
de	Ditzingen	24255	48.833333	9.066667
de	Calw	24220	48.716667	8.733333
de	Lüdinghausen	24218	51.766667	7.466667
de	Lindau	24161	47.55	9.683333
de	Salzwedel	24144	52.85	11.15
de	Syke	24084	52.9	8.833333
de	Schleswig	24061	54.516667	9.55
de	Bad Oldesloe	23982	53.816667	10.383333
de	Greiz	23931	50.65	12.2
de	Weingarten	23928	47.8	9.633333
de	Harsewinkel	23910	51.966667	8.233333
de	Ronnenberg	23604	52.316667	9.65
de	Wipperfürth	23507	51.116667	7.4
de	Fröndenberg	23499	51.466667	7.766667
de	Nagold	23486	48.55	8.716667
de	Stadthagen	23474	52.316667	9.2
de	Idstein	23432	50.233333	8.266667
de	Geretsried	23377	47.866667	11.466667
de	Sangerhausen	23301	51.466667	11.3
de	Schwetzingen	23270	49.378056	8.581944
de	Herzogenaurach	23229	49.55	10.883333
de	Markkleeberg	23220	51.283333	12.4
de	Eckernförde	23184	54.466667	9.833333
de	Ã–hringen	23068	49.201667	9.503889
de	Quedlinburg	23057	51.783333	11.15
de	Haren	23038	52.783333	7.233333
de	Blieskastel	22938	49.233333	7.25
de	Annaberg-Buchholz	22849	50.566667	13
de	Duderstadt	22842	51.516667	10.266667
de	Starnberg	22827	48	11.35
de	Lindlar	22752	51.016667	7.383333
de	Büren	22703	51.55	8.566667
de	Hohen Neuendorf	22687	52.666667	13.283333
de	Bad Harzburg	22670	51.883333	10.566667
de	Rees	22654	51.766667	6.4
de	Waldshut-Tiengen	22648	47.616667	8.216667
de	Leutkirch	22645	47.825	10.016667
de	Lengerich	22642	52.183333	7.866667
de	Reichenbach	22569	50.616667	12.3
de	Wülfrath	22549	51.283333	7.05
de	Forst	22521	51.733333	14.633333
de	Crimmitschau	22410	50.816667	12.383333
de	Sehnde	22400	52.316667	9.95
de	Marsberg	22361	51.45	8.85
de	Jüchen	22333	51.1	6.5
de	Neustrelitz	22312	53.366667	13.083333
de	Vreden	22250	52.033333	6.833333
de	Westerstede	22209	53.25	7.933333
de	Senden	22199	48.316667	10.066667
de	Büdingen	22157	50.3	9.116667
de	Rotenburg	22108	53.116667	9.4
de	Soltau	22108	52.983333	9.833333
de	Bad Mergentheim	22072	49.4925	9.773611
de	Metzingen	22034	48.533333	9.266667
de	Alfter	22028	50.733333	7.016667
de	Seesen	21976	51.9	10.183333
de	Coswig	21965	51.133333	13.583333
de	Sondershausen	21954	51.366667	10.866667
de	Meinerzhagen	21907	51.116667	7.65
de	Elsdorf	21901	50.933333	6.566667
de	Stadtallendorf	21789	50.833333	9.016667
de	Bad Pyrmont	21741	51.983333	9.25
de	Karben	21718	50.233333	8.75
de	Kitzingen	21705	49.733333	10.166667
de	Donaueschingen	21699	47.95	8.5
de	Lebach	21665	49.4	6.916667
de	Weilheim	21635	47.833333	11.15
de	Ãœberlingen	21613	47.766667	9.166667
de	Guben	21602	51.95	14.716667
de	Lichtenfels	21586	50.15	11.066667
de	Meiningen	21570	50.55	10.416667
de	Eschwege	21546	51.183333	10.066667
de	Traunreut	21535	47.966667	12.6
de	Bad Kissingen	21527	50.2	10.083333
de	Sonthofen	21512	47.516667	10.283333
de	Waren	21504	53.516667	12.683333
de	Wilnsdorf	21498	50.816667	8.1
de	Eppingen	21457	49.136944	8.910278
de	Dillingen	21451	49.35	6.733333
de	Bad Soden	21418	50.133333	8.5
de	Gelnhausen	21417	50.2	9.183333
de	Wittmund	21417	53.566667	7.783333
de	Herborn	21404	50.683333	8.316667
de	Löbau	21398	51.1	14.666667
de	Lübbenau	21356	51.866667	13.966667
de	Döbeln	21318	51.116667	13.116667
de	Xanten	21294	51.666667	6.45
de	Alfeld	21258	51.983333	9.833333
de	Schortens	21251	53.533333	7.95
de	Versmold	21227	52.05	8.15
de	Luckenwalde	21217	52.083333	13.166667
de	Püttlingen	21142	49.283333	6.883333
de	Bückeburg	21077	52.266667	9.05
de	Holzminden	21028	51.816667	9.45
de	Neu Wulmstorf	20988	53.466667	9.8
de	Vaterstetten	20962	48.116667	11.783333
de	Aichach	20935	48.466667	11.133333
de	Prenzlau	20922	53.316667	13.866667
de	Halle	20921	52.066667	8.366667
de	Engelskirchen	20883	50.983333	7.4
de	Sömmerda	20872	51.15	11.1
de	Bad Rappenau	20868	49.240556	9.1025
de	Bergneustadt	20865	51.033333	7.65
de	Bad Berleburg	20830	51.05	8.4
de	Bruchköbel	20820	50.183333	8.916667
de	Hockenheim	20814	49.322778	8.545833
de	Geseke	20790	51.65	8.516667
de	Husum	20753	54.466667	9.05
de	Unterhaching	20751	48.05	11.633333
de	Hiddenhausen	20742	52.166667	8.616667
de	Stadtlohn	20726	51.983333	6.933333
de	Germersheim	20706	49.223056	8.363889
de	Ennigerloh	20678	51.833333	8.016667
de	Altena	20641	51.3	7.666667
de	Kürten	20588	51.05	7.266667
de	Edewecht	20519	53.133333	7.983333
de	Sulzbach-Rosenberg	20511	49.498333	11.751667
de	Werdohl	20481	51.266667	7.766667
de	Uetze	20477	52.466667	10.2
de	Eschborn	20438	50.133333	8.55
de	Enger	20417	52.133333	8.566667
de	Rastede	20358	53.25	8.2
de	Eislingen	20343	48.7	9.7
de	Gersthofen	20322	48.416667	10.883333
de	Wittenberge	20322	53	11.75
de	Heide	20309	54.2	9.1
de	Quickborn	20281	53.733333	9.9
de	Nidderau	20274	50.25	8.9
de	Oberkirch	20264	48.533333	8.083333
de	Nottuln	20256	51.933333	7.35
de	Vlotho	20219	52.166667	8.85
de	Giengen	20211	48.616667	10.25
de	Mössingen	20197	48.4	9.066667
de	Waldkirch	20193	48.1	7.966667
de	Friesoythe	20178	53.016667	7.85
de	Bad Langensalza	20144	51.1	10.65
de	Steinhagen	20143	52	8.4
de	Haiger	20134	50.75	8.216667
de	Haldensleben	20131	52.3	11.416667
de	Heusweiler	20094	49.35	6.933333
de	Bad Schwartau	20052	53.916667	10.7
de	Zülpich	20010	50.7	6.65
de	Wachtberg	20004	50.633333	7.1
de	Schwalmstadt	20002	50.933333	9.216667
de	Schwanewede	19985	53.233333	8.6
de	Hörstel	19979	52.316667	7.583333
de	Wenden	19977	50.966667	7.866667
de	Flörsheim	19936	50.016667	8.433333
de	Oschersleben	19929	52.033333	11.25
de	Schopfheim	19919	47.65	7.816667
de	Senden	19880	51.85	7.5
de	Hessisch Oldendorf	19871	52.166667	9.25
de	Eitorf	19867	50.766667	7.45
de	Wittstock	19811	53.15	12.5
de	Templin	19764	53.116667	13.5
